project_id,canonical_project_code,canonical_project_name,canonical_agency,canonical_state,canonical_sector,first_report_date,last_report_date,observation_count,identity_confidence
PRJ_NAME_3bdadf78cb6e3361,,LOKTAK DOWNSTREAM HYDRO,,,POWER,2008-08,2008-08,1,PROVISIONAL
PRJ_NAME_3c39d6798a26cc01,,DHAULIGANGA BAREILY LINE TRANSMISSION(P.GRID),P.GRID,,POWER,2001-04,2005-07,51,PROVISIONAL
PRJ_NAME_3c8057f4f94ec221,,RATANPUR-HIMATNAGAR (GQ) KM.388-KM.443 (NH-8),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2003-11,18,PROVISIONAL
PRJ_NAME_3cc205715abfbbda,,"PURNEA-FORBESGANJ, KM.268-KM.230, NH-57 (BIHAR)",,,ROAD TRANSPORT & HIGHWAYS,2005-07,2009-08,45,PROVISIONAL
PRJ_NAME_3cfd8f1194982cb9,,GSM BASED NETWORK,,,SHIPPING & PORTS,2007-10,2007-10,1,PROVISIONAL
PRJ_NAME_3d1869707f6f1703,,"PANIPAT-PANCHI GUJARAN, KM.86- KM.66, (HARYANA)",,,ROAD TRANSPORT & HIGHWAYS,2006-11,2009-08,30,PROVISIONAL
PRJ_NAME_3d39735915bca559,,"LANKA-DABOKA, KM.22-KM.24, NH-54 (ASSAM)",,,ROAD TRANSPORT & HIGHWAYS,2006-05,2009-08,37,PROVISIONAL
PRJ_NAME_3d531f7ee886ec3a,,"AURANG-RAIPUR, KM.232- KM.281, NH-6 (CHHATTISGARH)",,,ROAD TRANSPORT & HIGHWAYS,2005-11,2009-08,43,PROVISIONAL
PRJ_NAME_3d7a66144aa6ea1b,,"SITAPUR-LUCKNOW, KM.488.27-KM.413.20, NH-24 (U.P.)",,,ROAD TRANSPORT & HIGHWAYS,2006-06,2009-08,36,PROVISIONAL
PRJ_NAME_3e15352fd521a75f,,GSM BASED NETWORK EXPANSION Ph-IV (BSNL)(GUJARAT),,,SHIPPING & PORTS,2005-07,2007-08,26,PROVISIONAL
PRJ_NAME_3e1fe5a38ea4f1b5,,TRANSMISSION SYSTEM ASSOCIATED WITH TALA HYDRO ELECTRIC PROJ,,,POWER,2003-07,2008-02,54,PROVISIONAL
PRJ_NAME_3e250a77263d4c0e,,"PATHANKOT-BHOGPUR , KM.70-KM.110, NH-1A (PUNJAB)",,,ROAD TRANSPORT & HIGHWAYS,2006-05,2008-08,27,PROVISIONAL
PRJ_NAME_3ed7d716862044d3,,JAWAHARLAL NEHRU PORT (PH-I) (PORT CONNECTIVITY) (NH-4B & 4),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2005-05,35,PROVISIONAL
PRJ_NAME_3f0a8996a203a8a2,,End of Durg bypass- Chhatisgarh/Maharshtra Border,,,ROAD TRANSPORT & HIGHWAYS,2009-05,2009-08,4,PROVISIONAL
PRJ_NAME_3f2fcee268741920,,Bhopal-bina 3rd Line doubling,,,RAILWAYS,2009-02,2009-08,6,PROVISIONAL
PRJ_NAME_3f36a218745a8bbd,,JHANJRA U.G. (ECL),ECL,,COAL,2001-04,2004-03,36,PROVISIONAL
PRJ_NAME_3f4768b11ce913cb,,MUMBAI HIGH SOUTH DEVELOPMENT (ONGCL),ONGCL,,PETROLEUM,2002-03,2007-06,63,PROVISIONAL
PRJ_NAME_3f6bdea709fcf6b1,,RAMAGUNDAM STPP ST - III(NTPC),NTPC,,POWER,2001-09,2004-12,39,PROVISIONAL
PRJ_NAME_3f7caf599973bbc3,,"LAKHNADON- MP/MAHARASHTRA BORDER, KM.547.4- KM.596.75, NH-7",,,ROAD TRANSPORT & HIGHWAYS,2007-10,2009-08,21,PROVISIONAL
PRJ_NAME_3f9e1ffde78880a6,,"GAGODHAR- GARAMORE, KM.245- KM.281.3 & KM.308- KM.254, NH-8A",,,ROAD TRANSPORT & HIGHWAYS,2005-07,2009-08,47,PROVISIONAL
PRJ_NAME_3fb4b0a43abf787b,,SYSTEM STRENGTHENING - IV OF SOUTHERN REGION (P.GRID),P.GRID,,POWER,2004-02,2006-04,26,PROVISIONAL
PRJ_NAME_3ffa57aad9d7e039,,"AYODHYA-LUCKNOW, KM.93.075-KM.45, NH-28",,,ROAD TRANSPORT & HIGHWAYS,2007-03,2008-02,2,PROVISIONAL
PRJ_NAME_40096b063c82da21,,Hyderabad-Banglore,,,ROAD TRANSPORT & HIGHWAYS,2007-12,2007-12,1,PROVISIONAL
PRJ_NAME_405a3d72722128e9,,"GEVRA EXPANSION OCP, 25MTY (SECL)",,,COAL,2005-09,2009-08,46,PROVISIONAL
PRJ_NAME_408864319a219127,,RAJKOT-VERAVAL SOMNATH SECTION,,,RAILWAYS,2008-05,2008-05,1,PROVISIONAL
PRJ_NAME_40ec280d48dc6043,,ELECTRIFICATION OF ERNAKULAM-,,,RAILWAYS,2004-10,2004-10,1,PROVISIONAL
PRJ_NAME_421e87bc2c159b5d,,KAIGA-NARENDRA,,,POWER,2005-08,2005-08,1,PROVISIONAL
PRJ_NAME_428198aba8296f85,,Mumbai High South Redevelopment Phase-II,,,PETROLEUM,2008-06,2009-08,13,PROVISIONAL
PRJ_NAME_42d1d873ef0ba864,,EXPANSION OF 750K GSM LINES OF 2.5 GSM AND VALIDATION EQUIP,,,SHIPPING & PORTS,2007-04,2009-08,26,PROVISIONAL
PRJ_NAME_42d924e4f57c0598,,SYSTEM STRENGTHENING,,,POWER,2006-01,2006-03,3,PROVISIONAL
PRJ_NAME_42df200967d78962,,TESSTA LOW DAM HYDRO ELECTRIC PROJECT STAGE-III 4x33 MW,,,POWER,2003-11,2009-08,63,PROVISIONAL
PRJ_NAME_42ecbefa35d1eb4b,,AJMER-PHULERA- RINGUS-REWARI,,,RAILWAYS,2006-07,2009-08,32,PROVISIONAL
PRJ_NAME_431a3da981405f3c,,GOWTHAMI- GUNDUGOLANU (GQ) KM.164.5-KM.80 (NH-5),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2004-01,20,PROVISIONAL
PRJ_NAME_4341f6f0cb508374,,"HANDIA-VARANASI, KM.245-KM.317, NH-2 (U.P.)",,,ROAD TRANSPORT & HIGHWAYS,2002-06,2008-03,67,PROVISIONAL
PRJ_NAME_4345a74a3012299b,,NORTHERN REGION SYSTEM STRENGTHENING SCHEME-I (336 CKM),,,POWER,2004-02,2008-04,47,PROVISIONAL
PRJ_NAME_437f5487802e1c6a,,FARUKHANAGAR-,,,ROAD TRANSPORT & HIGHWAYS,2008-11,2008-11,1,PROVISIONAL
PRJ_NAME_43d14b6151ab12c7,,CHAMERA H.E. PROJECT ST-II (NHPC),NHPC,,POWER,2001-04,2004-01,34,PROVISIONAL
PRJ_NAME_43e21f039ef69af8,,CRUDE OIL RECEIPT FACLITIES (KOCHI REFINERIES LTD) (BPCL),BPCL,,PETROLEUM,2005-09,2007-10,25,PROVISIONAL
PRJ_NAME_43ec04ee37b2df97,,SYSTEM STRENGHTENING SCHEME-IX OF SOUTHERN REGIONAL GRID,,,POWER,2009-04,2009-08,5,PROVISIONAL
PRJ_NAME_448ec218fa67b81f,,"GORAKHPUR- AYODHYA, KM.251.70- KM.208.00, NH-28 (U.P.)",,,ROAD TRANSPORT & HIGHWAYS,2005-11,2009-08,43,PROVISIONAL
PRJ_NAME_44d305a8cb81d205,,BINA EXTENSION OC PROJECT,,,COAL,2006-12,2009-08,31,PROVISIONAL
PRJ_NAME_4516c8d5a694fce3,,Tindivanam-Nagari (NL),,,RAILWAYS,2009-02,2009-08,6,PROVISIONAL
PRJ_NAME_4521219d33d32e33,,"PURNEA-FORBESGANJ, KM.309-KM.268, NH-57 (BIHAR)",,,ROAD TRANSPORT & HIGHWAYS,2005-07,2009-08,46,PROVISIONAL
PRJ_NAME_456bfd6a622064ee,,VIJAYPUR-KOTA PIPELINE,,,PETROLEUM,2006-07,2006-07,1,PROVISIONAL
PRJ_NAME_458348a7c75128e0,,KOLDAM - HEP TRANSMISSION SYSTEM (396 CKM),,,POWER,2006-05,2009-08,33,PROVISIONAL
PRJ_NAME_45bf1de2cfe00ebd,,KORLAM-PALASA (GQ) KM.200-KM.171 (NH-5),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2005-08,36,PROVISIONAL
PRJ_NAME_45ec03a8943da277,,PEDAPALLI- KARIMNAGAR- NIZAMABAD (NL),,,RAILWAYS,2001-04,2009-08,96,PROVISIONAL
PRJ_NAME_461564c3d6eeccb1,,KHARAGPUR -,,,RAILWAYS,2003-10,2005-11,4,PROVISIONAL
PRJ_NAME_461706503ce534ba,,CONVERGENT BILLING AND CRM MTNL (MUMBAI),,,SHIPPING & PORTS,2006-10,2009-08,30,PROVISIONAL
PRJ_NAME_46256f5cb11ca220,,"SALEM-KARUR, KM.258.645-KM.292.60, NH-7 (TAMIL NADU)",,,ROAD TRANSPORT & HIGHWAYS,2006-03,2009-07,38,PROVISIONAL
PRJ_NAME_46536cd0eb4dbcbc,,"GSM NETWORK EXPANSION, PH-IV, UP (W), (UTTAR PRADESH)",,,SHIPPING & PORTS,2005-07,2009-04,42,PROVISIONAL
PRJ_NAME_469bb0e5b66ebdea,,"TIRUNELVEI-PANAGUDI, KM.160-KM.203, NH-7 (TAMIL NADU)",,,ROAD TRANSPORT & HIGHWAYS,2005-11,2009-07,41,PROVISIONAL
PRJ_NAME_46a82135653fc9c3,,HYDROTREATER AT DIGBOI REF. (IOCL),,,PETROLEUM,2001-04,2004-04,37,PROVISIONAL
PRJ_NAME_46adec394d861501,,"BHILADI TO PORBANDAR (PACK..-I) PH.-II KM.52.5 TO 2.0, NH-8B",,,ROAD TRANSPORT & HIGHWAYS,2005-07,2007-06,24,PROVISIONAL
PRJ_NAME_46bf0a76e3728a12,,SYSTEM STRENGTHENING IN SOUTH-ERN REGION(P.GRID),P.GRID,,POWER,2001-04,2003-01,22,PROVISIONAL
PRJ_NAME_46d479c07936c43a,,"HARANGAJO- MAIBANG, KM.140.70- KM.164.08, NH-54 (ASSAM)",,,ROAD TRANSPORT & HIGHWAYS,2006-11,2009-08,31,PROVISIONAL
PRJ_NAME_4710ccee6d034b35,,Western Region,,,POWER,2008-09,2008-10,2,PROVISIONAL
PRJ_NAME_4744c0c55e90a5a9,,KAHALGAON-II(PHASE-I),,,POWER,2007-02,2007-07,2,PROVISIONAL
PRJ_NAME_47651aa52c29c512,,Rebuilding of Blast Furnance No.2,,,STEEL,2007-11,2009-08,20,PROVISIONAL
PRJ_NAME_47663b2f2e2c7deb,,"Comm. of GSM Equipment of 650 K Lines, Ph. IV++ (Rajasthan)",,,SHIPPING & PORTS,2007-12,2008-12,13,PROVISIONAL
PRJ_NAME_47e7a31dec6bc801,,SHIKOHABAD-ETAWAH (GQ) KM.250.5-KM.307.5 (NH-2),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2005-03,34,PROVISIONAL
PRJ_NAME_480f705f44b440b1,,"JAM-WADNER, KM.64- KM.94, NH-7 (MAHARASHTRA)",,,ROAD TRANSPORT & HIGHWAYS,2005-07,2009-08,47,PROVISIONAL
PRJ_NAME_4869b58e8594fd88,,Barge Bumper-Boat Landing-Riser Protector Project Phase-II,,,PETROLEUM,2009-02,2009-08,6,PROVISIONAL
PRJ_NAME_48f4043f523984cf,,HBJ PIPELINE UPGRADATION PJCT- PHI(GAIL),,,PETROLEUM,2002-03,2004-04,26,PROVISIONAL
PRJ_NAME_492d5b874ca5ca64,,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2001-04,2006-07,63,PROVISIONAL
PRJ_NAME_49a6dc7e4c40034a,,4 LANING OF NH-1 IN PUNJAB (KM212.20 - KM 252.25),,,ROAD TRANSPORT & HIGHWAYS,2001-04,2001-07,4,PROVISIONAL
PRJ_NAME_4a30c1257192cee2,,RAVINDERKHANI NEW TECH. UG (SCCL),SCCL,,COAL,2001-04,2002-06,15,PROVISIONAL
PRJ_NAME_4a36526862b55a76,,LONG RAIL FACILITIES IN R&S MILL (SAIL),,,STEEL,2002-09,2004-04,20,PROVISIONAL
PRJ_NAME_4af0725544eb1f5e,,CONSTN & OPRN OF 5A&,,,SHIPPING & PORTS,2001-07,2001-07,1,PROVISIONAL
PRJ_NAME_4b086c663a448f74,,SEWA-II HYDRO ELECTRIC PROJECT 3x40 MW,,,POWER,2003-09,2009-08,68,PROVISIONAL
PRJ_NAME_4b1e5c44debd1fe8,,WESTERN REGION SYSTEM STRENGTHENING SCHEME - 1(PR. GR.),,,POWER,2004-07,2008-07,48,PROVISIONAL
PRJ_NAME_4b3560cba1158b55,,DIESEL HYDROGEN TREATMENT PROJECT BONGAIGAON,,,PETROLEUM,2006-06,2009-08,35,PROVISIONAL
PRJ_NAME_4b7f491f751d3ae9,,NARROW BAND RAS IN 79 SITES,,,SHIPPING & PORTS,2004-10,2005-12,14,PROVISIONAL
PRJ_NAME_4b9dfeb9724480fe,,Development of Bailadila Iron Ore project Deposite- 11B,,,STEEL,2007-03,2009-08,28,PROVISIONAL
PRJ_NAME_4bfcf93a9a77bac7,,"ACQN. OF 2-146,860 DWT CRUDE OIL TANKERS FROM M/S DAEWOO",,,SHIPPING & PORTS,2002-12,2004-04,13,PROVISIONAL
PRJ_NAME_4c61a9542426817d,,KUPPAM-WHITEFIELD DOUBLING(SWR),,,RAILWAYS,2001-04,2005-02,47,PROVISIONAL
PRJ_NAME_4ca147295712f33c,,Bangalore Metro Rail Project,,,URBAN DEVELOPMENT,2008-01,2009-08,18,PROVISIONAL
PRJ_NAME_4cc8151f8eba1eb6,,MANOHARABAD- KOTAPALLI,,,RAILWAYS,2006-07,2009-08,34,PROVISIONAL
PRJ_NAME_4cd1f113423267dd,,"COKE OVEN BATTERY No.4 RASHTRIYA ISPAT NIGAM LTD.,VIZAG",,,STEEL,2004-11,2009-02,50,PROVISIONAL
PRJ_NAME_4e1e959e670015d2,,AP/ KARNATAKA BORDER NANDI HILL CROSSING,,,ROAD TRANSPORT & HIGHWAYS,2006-09,2006-09,1,PROVISIONAL
PRJ_NAME_4e2630d82e6895e9,,NH2:4 LANE 438-474 KMS.IN W.B.(STATE PWD),,,ROAD TRANSPORT & HIGHWAYS,2001-04,2001-07,4,PROVISIONAL
PRJ_NAME_4e9d9a3c09f1d58c,,PANIPAT-JALANDHAR,,,PETROLEUM,2008-04,2008-04,1,PROVISIONAL
PRJ_NAME_4efe8f19ea5f924c,,LPG TERMINAL FOREIRP(IOCL),,,PETROLEUM,2001-04,2003-05,15,PROVISIONAL
PRJ_NAME_4f2399ec869294dd,,"TAMLUK-DIGHA(NL),SER",,,RAILWAYS,2001-04,2005-02,47,PROVISIONAL
PRJ_NAME_4f40123fccde344d,,C/o New expandable Modular Integrated Bldg.Raipur Airport,,,ATOMIC ENERGY,2008-12,2009-08,7,PROVISIONAL
PRJ_NAME_4f6bdf9e8242f7d0,,POL JETTY AT JAWHARLAL NEHRU PORT(BPCL),BPCL,,PETROLEUM,2001-04,2002-03,12,PROVISIONAL
PRJ_NAME_4f7411701eb10f66,,"DEVDHARI-KELAPUR, KM.123-KM.153, NH-7 (MAHARASHTRA)",,,ROAD TRANSPORT & HIGHWAYS,2005-07,2009-08,45,PROVISIONAL
PRJ_NAME_4faea7020626a259,,NAMRUP PLANT,,,FERTILISERS,2002-04,2005-01,10,PROVISIONAL
PRJ_NAME_4fc42830d8a7474f,,HARANGAJO-,,,ROAD TRANSPORT & HIGHWAYS,2008-02,2008-02,1,PROVISIONAL
PRJ_NAME_4fe45e05c416e943,,OFFSHORE GRID INTER,,,PETROLEUM,2008-03,2008-03,1,PROVISIONAL
PRJ_NAME_4fe6f5f7bf67750c,,BASUNDHRA(WEST)O.C.P (MCL) (2.40 MTY),,,COAL,2003-10,2007-10,48,PROVISIONAL
PRJ_NAME_50522850afa1dc91,,"LALITPUR-SAGAR (1), KM.94-KM.132, NH-26 (M.P.)",,,ROAD TRANSPORT & HIGHWAYS,2006-05,2009-08,37,PROVISIONAL
PRJ_NAME_50884c451b60ea21,,"KASIA-GORAKHPUR, KM.319.8-KM.279.8, NH-28",,,ROAD TRANSPORT & HIGHWAYS,2006-07,2006-07,1,PROVISIONAL
PRJ_NAME_50be20d006202ced,,HIMATNAGAR-CHILODA (GQ) KM.443-KM.495 (NH-8),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2005-11,39,PROVISIONAL
PRJ_NAME_50c6884ee2f6ca3b,,"SAGAR BY PASS, KM.187-KM.211, NH-26 (M.P.)",,,ROAD TRANSPORT & HIGHWAYS,2006-05,2009-08,37,PROVISIONAL
PRJ_NAME_50ee3b0188b84856,,KAHALGAON-II(PHASE-I) TRANSMISSION SYSTEM (PGCIL),,,POWER,2005-09,2007-08,22,PROVISIONAL
PRJ_NAME_5104a8e32e9a2138,,PATTABIRAM- TIRUVALLUR 3rd LINE & TIR.-ARAKKONAM- 4th LINE,,,RAILWAYS,2008-03,2009-08,14,PROVISIONAL
PRJ_NAME_510990eee636ab8a,,GSM BASED NETWORK EXPANSIONPh-IV (BSNL)(UTTRANCHAL),,,SHIPPING & PORTS,2005-07,2007-04,22,PROVISIONAL
PRJ_NAME_51126f89d293ceda,,"SALEM-ULUNDRUPET,",,,ROAD TRANSPORT & HIGHWAYS,2008-08,2008-08,1,PROVISIONAL
PRJ_NAME_51dff49a23022387,,OFFSHORE GRID INTER CONNECTIVITY PROJECT IN MUMBAI HIGH,,,PETROLEUM,2007-09,2009-08,21,PROVISIONAL
PRJ_NAME_52b5fa3569bf9d1f,,KUNADANKULAM-APP TRANSMISSION SYSTEM (1838 CKM),,,POWER,2005-10,2009-08,42,PROVISIONAL
PRJ_NAME_5337e4904b5d2957,,SUPPLIMENTARY TRANSMISSION ASSOCIATED WITH DVC & MAITHON RBC,,,POWER,2009-04,2009-08,5,PROVISIONAL
PRJ_NAME_533a63bdeb5540f3,,Podapahar-Banspani,,,RAILWAYS,2007-11,2009-08,20,PROVISIONAL
PRJ_NAME_533fa352462e8c84,,500K Broadband access,,,SHIPPING & PORTS,2008-08,2008-08,1,PROVISIONAL
PRJ_NAME_5379c2bae2d337c1,,NH5:4-LANING OF CHIPET VIJAYAWADA-(KM 355 TO 420) (GQ),,,ROAD TRANSPORT & HIGHWAYS,2001-04,2002-12,19,PROVISIONAL
PRJ_NAME_53e06de70d151d82,,"Ennore-Manali Express way, f/o special purpose vehicle (SPV)",,,SHIPPING & PORTS,2009-02,2009-08,6,PROVISIONAL
PRJ_NAME_5463349fa50ea5f1,,AMRAVATI-NARKHER NEW LINE PROJECT,,,RAILWAYS,2001-04,2009-08,96,PROVISIONAL
PRJ_NAME_54f0b99c26849178,,LOHARINAG PALA,,,POWER,2008-11,2008-11,1,PROVISIONAL
PRJ_NAME_557e817c7bcf5913,,TIRUMALAI - VELLACHERI EXTN. OF MRTS (MTP),MTP,,RAILWAYS,2001-04,2007-10,75,PROVISIONAL
PRJ_NAME_55876a6041c05900,,DEVELOPMENT OF D-I PROSPECT (ONGCL),ONGCL,,PETROLEUM,2003-04,2006-02,34,PROVISIONAL
PRJ_NAME_55e30df324b5d07a,,"HANDIA-VARANASI,",,,ROAD TRANSPORT & HIGHWAYS,2005-02,2005-02,1,PROVISIONAL
PRJ_NAME_56456c324dd9b83d,,"AYODHYA-LUCKNOW, KM.45-KM.8.250, NH-28 (UTTAR PRADESH)",,,ROAD TRANSPORT & HIGHWAYS,2005-07,2009-08,44,PROVISIONAL
PRJ_NAME_569a9c28ca2a55d6,,"AGRAFORT-BANDIKUI,GC PHASE (NWR)",NWR,,RAILWAYS,2001-04,2005-05,48,PROVISIONAL
PRJ_NAME_57b41f1ef050cc39,,"TINDIVANAM- UIUNDURPET, KM.121- KM.192.25, NH-45 (T.N.)",,,ROAD TRANSPORT & HIGHWAYS,2007-05,2009-06,23,PROVISIONAL
PRJ_NAME_580c58b7c6dba972,,MANOHARABAD-,,,RAILWAYS,2008-11,2008-11,1,PROVISIONAL
PRJ_NAME_585544165e75cdb6,,"LAKHNADON- MP/MAHARSHTRA BORDER, KM.596.75- KM.653.22, NH-7",,,ROAD TRANSPORT & HIGHWAYS,2007-10,2009-08,19,PROVISIONAL
PRJ_NAME_585df2f330882dc3,,"GORAKHPUR-AYODHYA, KM.208-KM.164, NH-28 (UTTAR PRADESH)",,,ROAD TRANSPORT & HIGHWAYS,2005-11,2009-08,42,PROVISIONAL
PRJ_NAME_587cd2729b22ad36,,PANIPAT-PANCHI,,,ROAD TRANSPORT & HIGHWAYS,2008-01,2008-01,1,PROVISIONAL
PRJ_NAME_588860c61eba4c3e,,"JAWAHABLAL NEHRU PORT PHASE-II, KM.14.35, NH-54 (MH)",,,ROAD TRANSPORT & HIGHWAYS,2006-06,2009-08,36,PROVISIONAL
PRJ_NAME_58915d75d57b09cf,,HYDROTREATING PLANT AT GUWAHATI (IOC),IOC,,PETROLEUM,2001-04,2002-11,19,PROVISIONAL
PRJ_NAME_58b3f65edc539217,,AHMEDABAD-VADODARA EXPRESSWAY(GQ),,,ROAD TRANSPORT & HIGHWAYS,2001-04,2004-04,37,PROVISIONAL
PRJ_NAME_58cd32ce2d8b4220,,PANAGARH-PALSIT (GQ) KM.517-KM.581 (NH-2),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2005-05,35,PROVISIONAL
PRJ_NAME_593ebae864c1a900,,"MADURAI-TUTICORIN, KM.138.8 TO KM.264.5, NH-45B (T.N.)",,,ROAD TRANSPORT & HIGHWAYS,2006-03,2009-08,39,PROVISIONAL
PRJ_NAME_59985002d82ead16,,CUDDLORE - SALEM VIA VRIDHACHALAM (GC) (SR) (RVNL),RVNL,,RAILWAYS,2004-02,2007-11,44,PROVISIONAL
PRJ_NAME_59e0ef4cf8960ef7,,"FARAKKA STPP STAGE- III, 1x500 MW",,,POWER,2007-02,2009-08,29,PROVISIONAL
PRJ_NAME_5a2f5d7e878bc91e,,SIDPUR-SANGANER,,,PETROLEUM,2003-09,2003-10,2,PROVISIONAL
PRJ_NAME_5a617339ef5c3d2d,,FG UNCHAHAR TPP STAGE-III (1X210MW)(NTPC),NTPC,,POWER,2004-04,2006-08,28,PROVISIONAL
PRJ_NAME_5a65878fdb2b0e99,,"BALASORE-BHADRAK, KM.136.5-KM.199.14, NH-5 (ORISSA)",,,ROAD TRANSPORT & HIGHWAYS,2002-06,2008-07,70,PROVISIONAL
PRJ_NAME_5aea56bbcfb9dfc0,,NEW JALPAIGURI - SILIGURI - NEW BONGAIGAON,,,RAILWAYS,2001-04,2009-08,94,PROVISIONAL
PRJ_NAME_5b00690c13f8e548,,AUGMENTATION OF MUNDRA-PANIPAT LINE,,,PETROLEUM,2006-05,2009-04,34,PROVISIONAL
PRJ_NAME_5b407dcc2daf4cfd,,4-LANING & STRENGTHENING OF NH-I FROM KARNAL TO HARYANA/PU,,,ROAD TRANSPORT & HIGHWAYS,2001-04,2001-11,8,PROVISIONAL
PRJ_NAME_5bd376f418ee2297,,"KANPUR-FATEHPUR,",,,ROAD TRANSPORT & HIGHWAYS,2004-04,2004-04,1,PROVISIONAL
PRJ_NAME_5c00b250f2a86016,,"GSM NETWORK EXPANSION,",,,SHIPPING & PORTS,2007-08,2007-08,1,PROVISIONAL
PRJ_NAME_5c42470a971b5ac7,,DEEPENING &,,,SHIPPING & PORTS,2008-10,2008-10,1,PROVISIONAL
PRJ_NAME_5c7c5fc143cea981,,UDAIPUR-KESARIAJI (GQ) KM.278-KM.340 (NH-8),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2003-12,19,PROVISIONAL
PRJ_NAME_5c9f679105e65147,,HOWRAH-AMTA- CHAMPADANGA,,,RAILWAYS,2001-04,2009-08,95,PROVISIONAL
PRJ_NAME_5cafb135987bbdd9,,GANJAM-ICCHAPURAM (GQ) KM.284-KM.223 (NH-5),,,ROAD TRANSPORT & HIGHWAYS,2002-06,2005-03,34,PROVISIONAL
PRJ_NAME_5cc271e9562c696b,,Mayladuthurai-Thiruvarur- Karaikudi-Thiru'pondi- Agasthampalli,,,RAILWAYS,2009-02,2009-08,6,PROVISIONAL
PRJ_NAME_5d0fdd14bd344df1,,POOTKI BALIHARI UG,,,COAL,2001-04,2008-12,92,PROVISIONAL
PRJ_NAME_5d26fd5521caa15b,,REWARI-SADULPUR-,,,RAILWAYS,2004-11,2004-11,1,PROVISIONAL
PRJ_NAME_5d3b41b164c7b99a,,PANIPAT-JALANDHAR LPG PIPELINE,,,PETROLEUM,2006-09,2008-10,25,PROVISIONAL
PRJ_NAME_5d6c3e97bf1cf378,,"CHENNAI BYPASS, KM.32, NH-4, 5, & 45",,,ROAD TRANSPORT & HIGHWAYS,2008-06,2008-07,2,PROVISIONAL
PRJ_NAME_5d799263d8e326c3,,SIPAT STAGE-II,,,POWER,2006-11,2006-11,1,PROVISIONAL
PRJ_NAME_5d9298c74e8462be,,IMP.OF NH-5 (VIJAYAWADA- ELURU)(NHAI) IN AP (GQ),,,ROAD TRANSPORT & HIGHWAYS,2001-04,2002-07,16,PROVISIONAL
PRJ_NAME_5e43b3335306c3ad,,PUNE - KHED (KM 12.9 - KM 42) PH-III,,,ROAD TRANSPORT & HIGHWAYS,2004-01,2006-02,25,PROVISIONAL
PRJ_NAME_5e4db5c0cef225e1,,TIRUCHIRAPPALI- NAGORE-KARAIKKAL WITH EXTENSION NAGAPATTINAM,,,RAILWAYS,2003-07,2009-08,70,PROVISIONAL
PRJ_NAME_5edd8b464f2c8ac6,,NEW JALPAIGURI - SILIGURI - NEW,,,RAILWAYS,2002-06,2002-06,1,PROVISIONAL
PRJ_NAME_5ee14dad04ef119c,,67.5 MW TG-5 AUX. S'TEM-EMERGENCY POWER REQUIREMENT EXP.UNIT,,,STEEL,2009-04,2009-08,5,PROVISIONAL
PRJ_NAME_5f1025f701729210,,"BAKARIA-GOGUNDA, KM.73-KM.29, NH-76 (RAJASTHAN)",,,ROAD TRANSPORT & HIGHWAYS,2005-11,2009-02,38,PROVISIONAL
PRJ_NAME_5f1b20ddb8742adf,,CHAMERA HYDRO ELECTRIC,,,POWER,2006-11,2006-11,1,PROVISIONAL
PRJ_NAME_5fb6dadd1cfc3ac0,,VISAKH-SECNDERABAD LPG(GAIL),,,PETROLEUM,2001-06,2004-07,38,PROVISIONAL
PRJ_NAME_5fd6188b35f525db,,Expansion of 750 K,,,SHIPPING & PORTS,2008-10,2008-10,1,PROVISIONAL
PRJ_NAME_5fdf05bcbb1e5205,,DUDHICHUA (NCL),NCL,,COAL,2001-04,2004-03,36,PROVISIONAL
PRJ_NAME_6014a462d794a1b3,,AJMER - UDAIPUR - CHITTORGARH,,,RAILWAYS,2001-04,2009-08,96,PROVISIONAL
PRJ_NAME_604463aebd298dfe,,HOWRAH-AMTA-,,,RAILWAYS,2006-07,2008-04,2,PROVISIONAL
PRJ_NAME_606504db777b5bce,,"MAHUA-JAIPUR, KM.120- KM.228, NH-11 (RAJASTHAN)",,,ROAD TRANSPORT & HIGHWAYS,2005-11,2009-08,43,PROVISIONAL
PRJ_NAME_60966b7dfaf35811,,GONDIA-CHANDAFORT GC(SCR),SCR,,RAILWAYS,2001-04,2002-05,14,PROVISIONAL
PRJ_NAME_60a09b98d245f2ca,,"ALLAHABAD BYPASS CONTRACT-II, KM.158-",,,ROAD TRANSPORT & HIGHWAYS,2007-01,2007-01,1,PROVISIONAL
PRJ_NAME_60fdc739ecf32db6,,Gaelkera-Manoharpur,,,RAILWAYS,2007-11,2009-08,20,PROVISIONAL
PRJ_NAME_616668b98c639b08,,Obulavaripalle- Krishnapattnam,,,RAILWAYS,2007-11,2009-08,19,PROVISIONAL
PRJ_NAME_61720eabf65200ae,,"C/o Expandable Modular Ter. Bldg. at DABH, Indore",,,ATOMIC ENERGY,2009-04,2009-08,5,PROVISIONAL
